Customer_ID,Age,Employment_Status,Annual_Income,Credit_Score,Credit_Limit,Credit_Utilization,Existing_Debt,Payment_History,Delinquency_Flag,Annual_Income_Cleaned,Credit_Score_Cleaned
GELD-11948,51,Employed,40826.0,606.0,7628,0.6388595732731548,10064,0,0,40826.0,606.0
GELD-11949,37,Employed,16677.0,588.0,4607,0.6053807454327303,2765,0,0,16677.0,588.0
GELD-11950,18,Employed,13906.0,,500,0.8631937458979204,1682,0,0,13906.0,607.5
GELD-11951,53,Unemployed,12000.0,509.0,1876,0.7878721787341147,3448,1,0,12000.0,509.0
GELD-11952,27,Employed,57574.0,636.0,8564,0.6073680559469492,13273,0,0,57574.0,636.0
GELD-11953,30,Employed,46779.0,596.0,6932,0.5381723277586545,13917,0,0,46779.0,596.0
GELD-11954,30,Employed,29572.0,,4731,0.6688475018860922,7173,1,0,29572.0,607.5
GELD-11955,54,Employed,47737.0,748.0,13538,0.6123776976338535,19839,0,0,47737.0,748.0
GELD-11956,18,Student,12000.0,555.0,3346,0.9032422362831324,20490,1,0,12000.0,555.0
GELD-11957,70,Employed,51526.0,656.0,10564,0.5330527050678169,10576,0,0,51526.0,656.0
GELD-11958,50,Employed,23043.0,676.0,6595,0.5224826329310452,6382,2,1,23043.0,676.0
GELD-11959,40,Employed,51137.0,710.0,10380,0.5283149146087536,14580,0,0,51137.0,710.0
GELD-11960,37,Employed,29071.0,584.0,5056,1.0073579726440047,6689,1,1,29071.0,584.0
GELD-11961,41,Unemployed,12193.0,558.0,3514,0.7566939049051735,1302,3,0,12193.0,558.0
GELD-11962,44,Employed,77100.0,601.0,11304,0.5790561148715663,7674,1,0,77100.0,601.0
GELD-11963,45,Employed,36166.0,603.0,8168,0.9312918463911464,6257,2,1,36166.0,603.0
GELD-11964,44,Employed,38379.0,601.0,6992,0.5290835291155772,7816,3,0,38379.0,601.0
GELD-11965,39,Self-Employed,44021.0,619.0,9983,0.6603692205168138,4210,0,0,44021.0,619.0
GELD-11966,35,Employed,19658.0,596.0,6118,0.9659291087811904,3921,1,0,19658.0,596.0
GELD-11967,36,Unemployed,12000.0,561.0,500,0.7124318205614161,3143,2,0,12000.0,561.0
GELD-11968,35,Employed,47916.0,619.0,8457,0.6697618286028343,9447,1,0,47916.0,619.0
GELD-11969,51,Unemployed,12574.0,496.0,530,0.9244802897553808,2856,1,1,12574.0,496.0
GELD-11970,45,Employed,33047.0,561.0,3335,1.1,8440,2,1,33047.0,561.0
GELD-11971,18,Employed,20501.0,527.0,2012,0.9279448781898216,2181,1,0,20501.0,527.0
GELD-11972,45,Employed,27503.0,588.0,9371,0.9091504370571176,7208,1,0,27503.0,588.0
GELD-11973,40,Employed,34477.0,654.0,8857,0.6929043415899145,5190,2,0,34477.0,654.0
GELD-11974,37,Unemployed,12000.0,476.0,4243,1.0057274720202258,2202,3,1,12000.0,476.0
GELD-11975,33,Self-Employed,84811.0,623.0,16179,0.6485039000329577,13144,4,1,84811.0,623.0
GELD-11976,51,Employed,39568.0,,7900,0.6594865230055631,12275,1,0,39568.0,607.5
GELD-11977,49,Employed,57289.0,623.0,10234,0.5078975262168961,7236,0,0,57289.0,623.0
GELD-11978,28,Employed,45645.0,618.0,9853,0.4754512127879337,16013,0,0,45645.0,618.0
GELD-11979,42,Self-Employed,30599.0,594.0,6938,1.1,16081,1,0,30599.0,594.0
GELD-11980,26,Employed,50224.0,609.0,8629,1.0665049958345898,5452,0,0,50224.0,609.0
GELD-11981,21,Employed,35470.0,563.0,4189,0.987858596938578,5664,1,1,35470.0,563.0
GELD-11982,30,Employed,31461.0,617.0,11756,0.7702958521567561,8115,0,0,31461.0,617.0
GELD-11983,48,Employed,77971.0,580.0,12923,1.1,10579,3,1,77971.0,580.0
GELD-11984,49,Employed,369610.0,599.0,6837,0.7098183430493108,6693,2,0,369610.0,599.0
GELD-11985,44,Employed,43593.0,631.0,9066,1.0237798820838973,9442,1,0,43593.0,631.0
GELD-11986,46,Employed,68789.0,671.0,13032,0.8092969490602195,10442,1,0,68789.0,671.0
GELD-11987,44,Student,12000.0,645.0,4594,0.8188782549001894,44551,3,1,12000.0,645.0
GELD-11988,30,Employed,55100.0,588.0,11779,0.7806680814488021,16258,0,0,55100.0,588.0
GELD-11989,43,Employed,47022.0,692.0,10322,0.8114211612145353,9200,0,0,47022.0,692.0
GELD-11990,47,Employed,57423.0,602.0,8705,0.5450215504261673,7652,0,0,57423.0,602.0
GELD-11991,47,Self-Employed,18558.0,662.0,5457,0.8321031265256995,5970,4,1,18558.0,662.0
GELD-11992,52,Employed,23781.0,650.0,5570,0.8496343674263781,8368,0,0,23781.0,650.0
GELD-11993,46,Employed,71480.0,602.0,14693,1.0307750885938272,16724,3,1,71480.0,602.0
GELD-11994,42,Employed,86399.0,672.0,17812,0.7930018756040649,11778,2,1,86399.0,672.0
GELD-11995,50,Employed,35964.0,615.0,7625,0.7722180516385577,5111,3,1,35964.0,615.0
GELD-11996,37,Employed,48542.0,642.0,7919,0.8112161331422478,3800,0,0,48542.0,642.0
GELD-11997,27,Self-Employed,61859.0,598.0,9204,0.7275097837062601,9855,1,0,61859.0,598.0
GELD-11998,36,Unemployed,12000.0,518.0,2146,0.7546998859507437,3710,3,0,12000.0,518.0
GELD-11999,29,Employed,21753.0,641.0,6305,0.6626732510744725,3340,3,0,21753.0,641.0
GELD-12000,29,Employed,36362.0,582.0,6368,0.628731495868141,5008,1,1,36362.0,582.0
GELD-12001,36,Unemployed,12000.0,574.0,2411,0.8016932376411041,3647,1,0,12000.0,574.0
GELD-12002,28,Employed,,612.0,12277,0.8505949141703226,23787,1,0,44583.0,612.0
GELD-12003,34,Self-Employed,166757.0,808.0,30522,0.2605259967859896,27169,0,0,166757.0,808.0
GELD-12004,18,Employed,24446.0,525.0,542,0.9787995744879968,6051,2,1,24446.0,525.0
GELD-12005,40,Unemployed,12000.0,508.0,500,0.8478424418882378,1712,1,1,12000.0,508.0
GELD-12006,38,Self-Employed,64927.0,705.0,12488,0.7418299522478706,11429,1,0,64927.0,705.0
GELD-12007,28,Unemployed,14725.0,501.0,4038,0.906761186988756,1435,0,1,14725.0,501.0
GELD-12008,45,Employed,56874.0,711.0,11108,0.638607891524021,13261,0,0,56874.0,711.0
GELD-12009,49,Employed,36026.0,661.0,8572,0.4287104407311694,6980,0,0,36026.0,661.0
GELD-12010,18,Unemployed,12000.0,498.0,2103,0.7959576575059388,1851,3,1,12000.0,498.0
GELD-12011,28,Employed,73027.0,531.0,13458,0.8391069241982289,14211,1,0,73027.0,531.0
GELD-12012,28,Employed,34141.0,582.0,8491,0.871953663155495,6324,0,0,34141.0,582.0
GELD-12013,26,Self-Employed,64321.0,615.0,11631,0.7022016938239269,9327,0,0,64321.0,615.0
GELD-12014,47,Self-Employed,84860.0,721.0,15993,0.6180450435532434,20094,1,0,84860.0,721.0
GELD-12015,35,Unemployed,13831.0,613.0,3112,0.4814356906899897,2478,1,0,13831.0,613.0
GELD-12016,34,Employed,52580.0,576.0,8893,0.7467445771773523,10060,0,0,52580.0,576.0
GELD-12017,18,Self-Employed,23056.0,597.0,4553,1.0529611472336369,2595,3,1,23056.0,597.0
GELD-12018,45,Self-Employed,94115.0,707.0,18673,0.6690081579697738,18070,0,0,94115.0,707.0
GELD-12019,23,Employed,15713.0,611.0,4985,0.6252156395830051,2952,1,0,15713.0,611.0
GELD-12020,38,Employed,65996.0,655.0,13577,0.7064889794694085,9576,2,0,65996.0,655.0
GELD-12021,41,Employed,29245.0,501.0,6293,0.8149131489483722,7303,1,1,29245.0,501.0
GELD-12022,54,Employed,87502.0,668.0,18943,0.7319258431805596,7602,1,0,87502.0,668.0
GELD-12023,22,Student,12000.0,479.0,1608,1.1,29962,1,0,12000.0,479.0
GELD-12024,18,Employed,47940.0,572.0,10136,0.8588337722330772,10956,0,0,47940.0,572.0
GELD-12025,40,Self-Employed,67584.0,684.0,12922,0.690226515646087,31587,0,0,67584.0,684.0
GELD-12026,59,Student,12000.0,608.0,5521,0.6538496444076006,44191,1,0,12000.0,608.0
GELD-12027,52,Employed,102855.0,745.0,21430,0.4255072140931197,21515,0,0,102855.0,745.0
GELD-12028,40,Self-Employed,108886.0,9999.0,21319,0.6832043943476866,27370,1,0,108886.0,607.5
GELD-12029,32,Employed,80581.0,571.0,13506,0.6126122744215055,16686,1,0,80581.0,571.0
GELD-12030,47,Unemployed,12000.0,423.0,500,1.040001107434327,1479,2,0,12000.0,423.0
GELD-12031,26,Employed,47206.0,601.0,6807,0.901434163464381,7854,2,0,47206.0,601.0
GELD-12032,43,Unemployed,12000.0,533.0,2333,1.1,912,2,1,12000.0,533.0
GELD-12033,44,Employed,39471.0,564.0,9372,0.988530532157842,7981,2,1,39471.0,564.0
GELD-12034,50,Employed,116024.0,613.0,18972,0.9178109037957538,13295,0,0,116024.0,613.0
GELD-12035,70,Self-Employed,43358.0,619.0,9823,0.4864021491864693,10503,0,0,43358.0,619.0
GELD-12036,42,Employed,16050.0,576.0,5041,0.8337730790299052,2495,0,0,16050.0,576.0
GELD-12037,31,Employed,63114.0,650.0,11741,0.7741049444820625,9449,2,0,63114.0,650.0
GELD-12038,37,Employed,46320.0,618.0,11046,0.6128232241581479,9996,1,0,46320.0,618.0
GELD-12039,18,Self-Employed,26190.0,641.0,2103,0.6611623515609715,5867,0,0,26190.0,641.0
GELD-12040,29,Employed,45895.0,545.0,5860,0.8856364551769313,13129,3,1,45895.0,545.0
GELD-12041,33,Employed,77899.0,678.0,13515,0.5080826369887591,14166,2,0,77899.0,678.0
GELD-12042,31,Employed,89667.0,646.0,14848,0.8989358970580064,17353,1,0,89667.0,646.0
GELD-12043,39,Employed,61535.0,662.0,12650,0.7931482303601433,7135,1,0,61535.0,662.0
GELD-12044,28,Employed,46504.0,574.0,8742,0.7511473338156147,16758,1,0,46504.0,574.0
GELD-12045,51,Employed,53177.0,,11987,0.8419270571136847,7387,2,0,53177.0,607.5
GELD-12046,38,Employed,54656.0,633.0,11486,0.4927120192926787,14746,1,0,54656.0,633.0
GELD-12047,37,Employed,37756.0,566.0,5426,0.6735633233812367,10216,0,0,37756.0,566.0
GELD-12048,34,Employed,70299.0,628.0,11021,0.7711970225087659,16655,1,0,70299.0,628.0
GELD-12049,39,Unemployed,12000.0,526.0,2862,1.0724774358686957,2203,3,1,12000.0,526.0
GELD-12050,47,Employed,108358.0,710.0,19088,0.6262992275596772,18922,2,0,108358.0,710.0
GELD-12051,27,Employed,95311.0,584.0,13452,0.8624169317000419,18756,2,0,95311.0,584.0
GELD-12052,30,Employed,39792.0,590.0,9045,0.5538086278133523,3751,1,0,39792.0,590.0
GELD-12053,34,Employed,78365.0,656.0,16655,0.7662610505756795,15657,1,0,78365.0,656.0
GELD-12054,21,Self-Employed,17657.0,558.0,6028,1.0098872272109554,6458,0,0,17657.0,558.0
GELD-12055,28,Employed,74099.0,690.0,14815,0.8967404281433126,13668,0,0,74099.0,690.0
GELD-12056,32,Employed,42938.0,637.0,9845,0.5664140967564502,8556,0,0,42938.0,637.0
GELD-12057,48,Employed,34184.0,613.0,9216,0.6322780077461627,4581,0,0,34184.0,613.0
GELD-12058,41,Employed,61452.0,641.0,10793,0.6660058305403215,13363,1,0,61452.0,641.0
GELD-12059,40,Employed,16259.0,598.0,5868,0.9842572873042612,2404,2,1,16259.0,598.0
GELD-12060,48,Employed,24638.0,624.0,6340,0.4556621611450019,6988,0,0,24638.0,624.0
GELD-12061,36,Employed,50017.0,520.0,9233,0.6496742390816341,15940,3,0,50017.0,520.0
GELD-12062,42,Student,12000.0,552.0,3015,0.6768480207117338,39689,0,0,12000.0,552.0
GELD-12063,36,Employed,45881.0,533.0,9420,0.8209303978527432,5199,2,0,45881.0,533.0
GELD-12064,41,Employed,26615.0,659.0,7189,0.631509068955709,7174,1,0,26615.0,659.0
GELD-12065,31,Unemployed,12000.0,,500,0.8461058551163431,3138,2,1,12000.0,607.5
GELD-12066,18,Self-Employed,32302.0,557.0,8049,0.6107651079552765,5523,1,0,32302.0,557.0
GELD-12067,36,Employed,70389.0,676.0,12305,0.7137932297278393,22899,3,0,70389.0,676.0
GELD-12068,55,Self-Employed,53782.0,664.0,12898,0.6314329047467298,12816,1,0,53782.0,664.0
GELD-12069,49,Unemployed,13676.0,498.0,1880,0.958062555585822,4782,0,0,13676.0,498.0
GELD-12070,49,Employed,64784.0,642.0,14037,0.930908358934262,7877,1,0,64784.0,642.0
GELD-12071,52,Employed,38701.0,607.0,9433,0.698000090132435,5872,3,0,38701.0,607.0
GELD-12072,39,Employed,47751.0,526.0,8275,0.8291365428729127,10009,3,1,47751.0,526.0
GELD-12073,40,Student,12000.0,,3084,0.8701757661107794,46644,0,0,12000.0,607.5
GELD-12074,30,Employed,51603.0,594.0,10066,0.8052179289202708,12497,3,1,51603.0,594.0
GELD-12075,34,Employed,89361.0,642.0,12939,0.5692781872138588,12346,1,0,89361.0,642.0
GELD-12076,45,Unemployed,12000.0,472.0,1473,1.1,4930,4,1,12000.0,472.0
GELD-12077,52,Employed,101814.0,744.0,17990,0.3654267841455748,18270,0,0,101814.0,744.0
GELD-12078,36,Employed,47273.0,603.0,9201,0.9063239914575874,6615,0,0,47273.0,603.0
GELD-12079,32,Employed,99284.0,656.0,15986,0.7840297211613172,14701,0,0,99284.0,656.0
GELD-12080,38,Employed,49662.0,634.0,8083,0.6454971362462516,5884,1,0,49662.0,634.0
GELD-12081,45,Unemployed,15757.0,511.0,4968,0.8333419390262147,1294,2,1,15757.0,511.0
GELD-12082,20,Employed,26823.0,587.0,7193,0.5474826590560575,5168,1,0,26823.0,587.0
GELD-12083,18,Self-Employed,37238.0,553.0,6533,0.9809345948844524,4036,1,0,37238.0,553.0
GELD-12084,31,Employed,105219.0,614.0,18112,0.7304806857046233,24083,3,1,105219.0,614.0
GELD-12085,23,Employed,24830.0,595.0,5062,0.8416218486462678,7431,1,0,24830.0,595.0
GELD-12086,31,Student,12000.0,625.0,4904,0.9839301647685964,40015,0,0,12000.0,625.0
GELD-12087,36,Employed,96759.0,694.0,16991,0.4262123183509577,19882,0,0,96759.0,694.0
GELD-12088,32,Employed,51028.0,652.0,11880,0.6008012390558444,5562,1,0,51028.0,652.0
GELD-12089,55,Employed,29899.0,593.0,5779,0.8871878989269524,8467,2,0,29899.0,593.0
GELD-12090,41,Unemployed,21316.0,470.0,2027,0.8408080724044084,9375,3,1,21316.0,470.0
GELD-12091,41,Employed,43853.0,687.0,9976,0.610410237971016,15551,0,0,43853.0,687.0
GELD-12092,45,Employed,58188.0,735.0,12071,0.636950837444914,6899,1,0,58188.0,735.0
GELD-12093,24,Employed,45572.0,666.0,10316,0.5098649406718276,8918,0,0,45572.0,666.0
GELD-12094,50,Employed,41199.0,606.0,7281,0.8985106242846896,7428,2,0,41199.0,606.0
GELD-12095,37,Self-Employed,34422.0,539.0,6568,0.8855876437320862,5926,2,0,34422.0,539.0
GELD-12096,46,Employed,60729.0,583.0,12427,0.9075643930781202,12394,2,1,60729.0,583.0
GELD-12097,25,Employed,24175.0,484.0,2259,0.8734317007859446,11604,3,1,24175.0,484.0
GELD-12098,19,Employed,23796.0,554.0,4345,0.7436848335101326,5015,2,0,23796.0,554.0
GELD-12099,47,Employed,60492.0,718.0,13689,0.7778468110878586,10224,1,0,60492.0,718.0
GELD-12100,42,Unemployed,12000.0,535.0,1776,0.6936706690284526,2729,4,1,12000.0,535.0
GELD-12101,27,Employed,27050.0,590.0,6373,0.6850626740402643,3229,0,0,27050.0,590.0
GELD-12102,27,Student,22202.0,623.0,6377,0.5552743101054731,40436,2,0,22202.0,623.0
GELD-12103,51,Employed,56760.0,620.0,12298,0.7324889360779174,17001,3,1,56760.0,620.0
GELD-12104,23,Employed,51579.0,695.0,10337,0.527904318773047,11228,1,0,51579.0,695.0
GELD-12105,57,Unemployed,12000.0,664.0,3337,0.7285981746700461,5615,0,0,12000.0,664.0
GELD-12106,27,Employed,36460.0,577.0,6393,0.6739464563535272,8193,4,1,36460.0,577.0
GELD-12107,45,Self-Employed,61152.0,607.0,9647,0.7421296695010613,7500,0,0,61152.0,607.0
GELD-12108,34,Student,12000.0,590.0,4266,0.6048057579319054,29010,0,0,12000.0,590.0
GELD-12109,45,Employed,,589.0,4642,0.7643942215841146,9610,1,0,44583.0,589.0
GELD-12110,31,Employed,104967.0,601.0,21062,0.5118355051064714,13971,1,0,104967.0,601.0
GELD-12111,36,Self-Employed,40944.0,666.0,11073,0.8435281489424848,5258,1,0,40944.0,666.0
GELD-12112,38,Employed,23668.0,648.0,6233,0.7534955437664916,3888,2,0,23668.0,648.0
GELD-12113,25,Employed,98486.0,651.0,18791,0.9045757185933736,29619,2,1,98486.0,651.0
GELD-12114,46,Employed,43177.0,556.0,5029,0.7660297952656681,7524,0,0,43177.0,556.0
GELD-12115,31,Employed,41211.0,533.0,10560,1.1,5942,3,1,41211.0,533.0
GELD-12116,35,Self-Employed,24479.0,589.0,4388,0.9720828181915696,8027,1,0,24479.0,589.0
GELD-12117,26,Employed,118589.0,640.0,20127,0.7644817742385344,36322,0,0,118589.0,640.0
GELD-12118,18,Employed,15162.0,532.0,500,1.0379414149541366,5963,2,1,15162.0,532.0
GELD-12119,35,Employed,55620.0,666.0,12060,0.4242832984562379,19280,0,0,55620.0,666.0
GELD-12120,66,Employed,61267.0,704.0,11202,0.5891128928863443,18893,0,0,61267.0,704.0
GELD-12121,47,Employed,65497.0,712.0,13793,0.6337700591432549,9791,1,0,65497.0,712.0
GELD-12122,37,Self-Employed,52741.0,566.0,8282,0.5698266483929347,13859,1,0,52741.0,566.0
GELD-12123,34,Employed,25191.0,566.0,3350,0.7760413469571661,8267,1,0,25191.0,566.0
GELD-12124,38,Self-Employed,,640.0,6958,0.7165005519836707,15961,0,0,44583.0,640.0
GELD-12125,44,Unemployed,12000.0,,3344,0.6337152072080062,2594,2,0,12000.0,607.5
GELD-12126,23,Employed,19008.0,637.0,3394,0.7244403668579823,3152,0,0,19008.0,637.0
GELD-12127,51,Employed,59368.0,664.0,10733,0.6269698766673422,8415,1,0,59368.0,664.0
GELD-12128,46,Employed,73628.0,742.0,16395,0.5984630630801812,21994,1,0,73628.0,742.0
GELD-12129,46,Employed,83543.0,687.0,19801,0.6389209319049973,12918,0,0,83543.0,687.0
GELD-12130,43,Unemployed,12000.0,597.0,4262,0.6345530871813279,2528,0,0,12000.0,597.0
GELD-12131,38,Unemployed,21837.0,530.0,2439,0.7909750845857295,3100,1,0,21837.0,530.0
GELD-12132,46,Employed,76524.0,653.0,13681,0.7319007952344109,14498,1,1,76524.0,653.0
GELD-12133,45,Employed,54134.0,674.0,11299,0.5030868454821167,13027,0,1,54134.0,674.0
GELD-12134,33,Unemployed,13268.0,610.0,3446,0.8268247813869434,2983,1,0,13268.0,610.0
GELD-12135,31,Student,31413.0,606.0,7974,0.6061560117058492,52288,0,0,31413.0,606.0
GELD-12136,39,Employed,28355.0,590.0,6199,0.8377360155187596,3304,0,0,28355.0,590.0
GELD-12137,56,Employed,48953.0,709.0,12466,0.7621579773017599,9433,0,0,48953.0,709.0
GELD-12138,23,Employed,12000.0,444.0,500,0.8902667691480135,2007,3,1,12000.0,444.0
GELD-12139,20,Student,12000.0,463.0,3122,0.9239241943514632,24411,2,1,12000.0,463.0
GELD-12140,39,Employed,63858.0,663.0,12262,0.7478287755955911,9553,3,1,63858.0,663.0
GELD-12141,38,Employed,53229.0,618.0,8651,0.8056824832123517,7515,1,0,53229.0,618.0
GELD-12142,40,Employed,40354.0,638.0,11803,0.6778080153368095,9371,1,0,40354.0,638.0
GELD-12143,40,Employed,21541.0,592.0,2149,0.5394710198627195,5103,3,0,21541.0,592.0
GELD-12144,35,Employed,640920.0,652.0,11241,0.7969648373792595,18367,1,0,150987.43999999997,652.0
GELD-12145,55,Student,20858.0,555.0,3178,0.8453999559341444,28001,2,1,20858.0,555.0
GELD-12146,18,Employed,20762.0,583.0,8370,0.7928599375861156,4466,2,0,20762.0,583.0
GELD-12147,28,Employed,66040.0,665.0,15586,0.6941001204442757,13760,0,0,66040.0,665.0
GELD-12148,36,Employed,26751.0,649.0,8935,0.8839249558283089,7076,2,1,26751.0,649.0
GELD-12149,18,Employed,33276.0,668.0,7519,0.6723699849428948,2892,1,0,33276.0,668.0
GELD-12150,35,Employed,45386.0,617.0,12553,0.7605415056996716,8949,0,0,45386.0,617.0
GELD-12151,57,Employed,38442.0,645.0,8928,0.5647586870997786,8811,0,0,38442.0,645.0
GELD-12152,38,Employed,38477.0,526.0,7705,0.941276507150711,15893,3,1,38477.0,526.0
GELD-12153,40,Employed,45382.0,586.0,8624,0.5583006040718751,5873,2,0,45382.0,586.0
GELD-12154,22,Employed,32175.0,563.0,5886,0.8816886735592657,4105,1,0,32175.0,563.0
GELD-12155,30,Employed,30017.0,635.0,6554,0.6012103999232944,2443,1,0,30017.0,635.0
GELD-12156,33,Student,12000.0,523.0,1899,1.0217493790351184,23088,2,1,12000.0,523.0
GELD-12157,34,Unemployed,12000.0,570.0,3972,0.582605718381288,2280,0,0,12000.0,570.0
GELD-12158,53,Employed,33038.0,619.0,7648,0.4445389059385299,4993,3,0,33038.0,619.0
GELD-12159,44,Employed,121600.0,686.0,21540,0.7475620324543214,18221,1,0,121600.0,686.0
GELD-12160,24,Unemployed,12000.0,527.0,4550,0.7553300700247697,2445,2,0,12000.0,527.0
GELD-12161,40,Employed,40084.0,588.0,3146,0.9328753521515952,10215,1,0,40084.0,588.0
GELD-12162,43,Self-Employed,34883.0,585.0,7527,0.8346448009270705,7078,2,0,34883.0,585.0
GELD-12163,51,Unemployed,18255.0,477.0,3400,1.0246726261886898,3725,0,0,18255.0,477.0
GELD-12164,56,Employed,69480.0,648.0,14806,0.7107340559267179,16485,2,0,69480.0,648.0
GELD-12165,25,Employed,35544.0,556.0,6242,0.8811795018061253,3447,0,1,35544.0,556.0
GELD-12166,28,Student,17825.0,526.0,3453,0.7964883879407846,42392,1,1,17825.0,526.0
GELD-12167,22,Employed,29648.0,590.0,7546,0.6131381756816991,5809,1,0,29648.0,590.0
GELD-12168,35,Employed,60825.0,653.0,14114,0.4836751237907308,12245,0,0,60825.0,653.0
GELD-12169,43,Employed,46396.0,630.0,8848,0.5608162769642502,7415,0,0,46396.0,630.0
GELD-12170,49,Employed,38667.0,669.0,9242,0.726447573328805,7190,1,0,38667.0,669.0
GELD-12171,37,Employed,63069.0,654.0,14750,0.9312589578169403,14958,1,0,63069.0,654.0
GELD-12172,34,Self-Employed,42391.0,586.0,4720,0.620123391530077,16290,1,0,42391.0,586.0
GELD-12173,39,Student,24541.0,552.0,3582,0.8618536537810986,29789,1,1,24541.0,552.0
GELD-12174,27,Employed,30601.0,594.0,8480,0.670957703650914,7765,0,0,30601.0,594.0
GELD-12175,63,Employed,81112.0,711.0,17603,0.5666815483290661,26654,0,0,81112.0,711.0
GELD-12176,18,Employed,,630.0,6988,0.6014554951460687,3129,1,0,44583.0,630.0
GELD-12177,40,Employed,61981.0,689.0,12026,0.5146503723125591,11647,0,0,61981.0,689.0
GELD-12178,62,Employed,59114.0,632.0,9920,0.8052608074961976,13326,0,0,59114.0,632.0
GELD-12179,38,Student,12000.0,556.0,1921,0.6643441883785929,24616,2,1,12000.0,556.0
GELD-12180,35,Unemployed,12000.0,565.0,5292,0.7801363045872775,5779,2,0,12000.0,565.0
GELD-12181,33,Employed,16020.0,626.0,3728,0.5181415114531864,1945,0,0,16020.0,626.0
GELD-12182,35,Employed,39183.0,646.0,8657,0.6971906326810897,7010,1,0,39183.0,646.0
GELD-12183,54,Employed,35745.0,621.0,6409,0.8095415664268805,7816,3,1,35745.0,621.0
GELD-12184,18,Employed,15410.0,487.0,3341,1.0027014011665725,3886,3,0,15410.0,487.0
GELD-12185,56,Employed,49181.0,590.0,8189,0.6099912922147206,10759,1,0,49181.0,590.0
GELD-12186,20,Employed,32223.0,583.0,6181,0.5527940295517125,4452,0,0,32223.0,583.0
GELD-12187,34,Student,14864.0,575.0,1054,0.6002375640503307,24279,0,0,14864.0,575.0
GELD-12188,32,Employed,60378.0,560.0,7716,0.5795680117815858,6580,0,0,60378.0,560.0
GELD-12189,45,Employed,40152.0,617.0,8140,1.028312617523367,3612,2,1,40152.0,617.0
GELD-12190,18,Self-Employed,31981.0,598.0,4573,0.9002161846530288,3453,0,0,31981.0,598.0
GELD-12191,43,Employed,57292.0,571.0,13029,0.8517482366863174,18407,1,0,57292.0,571.0
GELD-12192,62,Employed,61916.0,717.0,10101,0.3332006634889048,16608,0,0,61916.0,717.0
GELD-12193,21,Employed,38425.0,,5607,0.7585526438234869,9679,1,0,38425.0,607.5
GELD-12194,40,Employed,54924.0,685.0,11593,0.4791681239231241,10143,0,0,54924.0,685.0
GELD-12195,30,Self-Employed,36179.0,562.0,5995,0.6622037288145789,7184,0,0,36179.0,562.0
GELD-12196,43,Employed,40383.0,561.0,5499,0.8276855054479486,7322,1,0,40383.0,561.0
GELD-12197,38,Self-Employed,,583.0,6402,1.001746061690914,4527,2,1,44583.0,583.0
GELD-12198,30,Employed,47010.0,594.0,7257,1.0009199654009844,12297,1,1,47010.0,594.0
GELD-12199,43,Employed,61121.0,613.0,10772,1.1,17355,2,0,61121.0,613.0
GELD-12200,59,Self-Employed,74744.0,659.0,17001,0.5713737075208266,9525,3,1,74744.0,659.0
GELD-12201,35,Employed,52944.0,629.0,10380,0.5934760992272831,6744,2,0,52944.0,629.0
GELD-12202,46,Employed,54570.0,622.0,12155,0.7570076930386558,12682,2,0,54570.0,622.0
GELD-12203,22,Employed,28892.0,566.0,6282,0.7763590525336856,6690,1,0,28892.0,566.0
GELD-12204,26,Employed,42952.0,503.0,8167,0.8903203562957993,11624,1,0,42952.0,503.0
GELD-12205,43,Employed,35723.0,627.0,3444,0.5398380637338407,12695,1,0,35723.0,627.0
GELD-12206,55,Employed,24588.0,610.0,5211,0.6386679062555995,3251,0,0,24588.0,610.0
GELD-12207,42,Employed,39623.0,690.0,11324,0.6389424925270999,7741,1,0,39623.0,690.0
GELD-12208,34,Employed,67031.0,578.0,10601,0.7742534145675333,9069,1,0,67031.0,578.0
GELD-12209,37,Student,12000.0,469.0,3885,1.0223420234764649,44531,2,1,12000.0,469.0
GELD-12210,22,Employed,24339.0,595.0,7586,0.8554262057089723,4137,0,0,24339.0,595.0
GELD-12211,45,Unemployed,12000.0,564.0,2248,0.6040291420267184,4310,1,0,12000.0,564.0
GELD-12212,48,Employed,68480.0,597.0,11263,0.5924797491789517,21508,2,0,68480.0,597.0
GELD-12213,32,Employed,33329.0,512.0,3694,0.757778914909516,6530,2,0,33329.0,512.0
GELD-12214,32,Unemployed,12727.0,605.0,2854,0.7324548782279535,1084,0,0,12727.0,605.0
GELD-12215,41,Employed,89976.0,729.0,15769,0.3807059839650294,21256,0,0,89976.0,729.0
GELD-12216,32,Self-Employed,32583.0,463.0,4864,0.7437313419380751,7626,4,1,32583.0,463.0
GELD-12217,37,Employed,37394.0,577.0,4811,0.7508427021110612,5196,0,0,37394.0,577.0
GELD-12218,63,Employed,69446.0,754.0,15894,0.4266902474080088,19547,0,0,69446.0,754.0
GELD-12219,35,Employed,50711.0,586.0,10096,1.0266509861016866,6993,3,1,50711.0,586.0
GELD-12220,33,Employed,19952.0,552.0,1436,0.6945204462897483,5609,1,1,19952.0,552.0
GELD-12221,30,Unemployed,12000.0,510.0,4304,1.1,2668,0,1,12000.0,510.0
GELD-12222,46,Employed,48425.0,568.0,9258,0.6252485040854401,5452,2,0,48425.0,568.0
GELD-12223,35,Student,12000.0,471.0,2402,1.0122661280724583,25667,2,1,12000.0,471.0
GELD-12224,30,Student,12000.0,602.0,2498,1.0914733376683958,40546,0,1,12000.0,602.0
